TIME	Bottom                   
5631.00	9.36
5632.00	9.35
5633.00	9.35
5634.00	9.35
5635.00	9.35
5636.00	9.35
5637.00	9.35
5638.00	9.35
5639.00	9.34
5640.00	9.34
5641.00	9.34
5642.00	9.33
5643.00	9.33
5644.00	9.33
5645.00	9.32
5646.00	9.32
5647.00	9.31
5648.00	9.31
5649.00	9.30
5650.00	9.30
5651.00	9.30
5652.00	9.29
5653.00	9.29
5654.00	9.29
5655.00	9.29
5656.00	9.29
5657.00	9.29
5658.00	9.29
5659.00	9.29
5660.00	9.28
5661.00	9.28
5662.00	9.28
5663.00	9.28
5664.00	9.28
5665.00	9.28
5666.00	9.28
5667.00	9.27
5668.00	9.27
5669.00	9.27
5670.00	9.26
5671.00	9.26
5672.00	9.26
5673.00	9.25
5674.00	9.25
5675.00	9.25
5676.00	9.25
5677.00	9.24
5678.00	9.24
5679.00	9.24
5680.00	9.24
5681.00	9.24
5682.00	9.24
5683.00	9.24
5684.00	9.24
5685.00	9.24
5686.00	9.24
5687.00	9.24
5688.00	9.24
5689.00	9.24
5690.00	9.24
5691.00	9.24
5692.00	9.24
5693.00	9.24
5694.00	9.24
5695.00	9.24
5696.00	9.23
5697.00	9.23
5698.00	9.23
5699.00	9.23
5700.00	9.23
5701.00	9.23
5702.00	9.23
5703.00	9.23
5704.00	9.23
5705.00	9.23
5706.00	9.23
5707.00	9.23
5708.00	9.22
5709.00	9.22
5710.00	9.22
5711.00	9.22
5712.00	9.22
5713.00	9.22
5714.00	9.22
5715.00	9.21
5716.00	9.21
5717.00	9.21
5718.00	9.20
5719.00	9.20
5720.00	9.20
5721.00	9.19
5722.00	9.19
5723.00	9.19
5724.00	9.19
5725.00	9.18
5726.00	9.18
5727.00	9.18
5728.00	9.18
5729.00	9.18
5730.00	9.18
5731.00	9.18
5732.00	9.18
5733.00	9.18
5734.00	9.18
5735.00	9.17
5736.00	9.17
5737.00	9.17
5738.00	9.17
5739.00	9.17
5740.00	9.16
5741.00	9.16
5742.00	9.16
5743.00	9.15
5744.00	9.15
5745.00	9.14
5746.00	9.14
5747.00	9.14
5748.00	9.14
5749.00	9.14
5750.00	9.14
5751.00	9.14
5752.00	9.14
5753.00	9.14
5754.00	9.14
5755.00	9.14
5756.00	9.13
5757.00	9.13
5758.00	9.13
5759.00	9.13
5760.00	9.13
5761.00	9.13
5762.00	9.13
5763.00	9.13
5764.00	9.12
5765.00	9.12
5766.00	9.12
5767.00	9.11
5768.00	9.11
5769.00	9.11
5770.00	9.10
5771.00	9.10
5772.00	9.10
5773.00	9.10
5774.00	9.10
5775.00	9.10
5776.00	9.11
5777.00	9.11
5778.00	9.11
5779.00	9.11
5780.00	9.11
5781.00	9.12
5782.00	9.12
5783.00	9.12
5784.00	9.12
5785.00	9.12
5786.00	9.12
5787.00	9.12
5788.00	9.12
5789.00	9.12
5790.00	9.12
5791.00	9.11
5792.00	9.11
5793.00	9.11
5794.00	9.11
5795.00	9.11
5796.00	9.11
5797.00	9.11
5798.00	9.11
5799.00	9.11
5800.00	9.11
5801.00	9.11
5802.00	9.11
5803.00	9.12
5804.00	9.12
5805.00	9.12
5806.00	9.12
5807.00	9.12
5808.00	9.12
5809.00	9.12
5810.00	9.12
5811.00	9.11
5812.00	9.11
5813.00	9.11
5814.00	9.11
5815.00	9.10
5816.00	9.10
5817.00	9.10
5818.00	9.09
5819.00	9.09
5820.00	9.09
5821.00	9.09
5822.00	9.09
5823.00	9.09
5824.00	9.09
5825.00	9.09
5826.00	9.09
5827.00	9.08
5828.00	9.08
5829.00	9.08
5830.00	9.08
5831.00	9.08
5832.00	9.08
5833.00	9.08
5834.00	9.08
5835.00	9.08
5836.00	9.07
5837.00	9.07
5838.00	9.07
5839.00	9.06
5840.00	9.06
5841.00	9.06
5842.00	9.05
5843.00	9.05
5844.00	9.05
5845.00	9.05
5846.00	9.05
5847.00	9.05
5848.00	9.05
5849.00	9.06
5850.00	9.06
5851.00	9.06
5852.00	9.06
5853.00	9.06
5854.00	9.06
5855.00	9.06
5856.00	9.06
5857.00	9.06
5858.00	9.06
5859.00	9.05
5860.00	9.05
5861.00	9.05
5862.00	9.05
5863.00	9.04
5864.00	9.04
5865.00	9.04
5866.00	9.04
5867.00	9.03
5868.00	9.03
5869.00	9.03
5870.00	9.03
5871.00	9.03
5872.00	9.03
5873.00	9.04
5874.00	9.04
5875.00	9.04
5876.00	9.04
5877.00	9.04
5878.00	9.04
5879.00	9.04
5880.00	9.04
5881.00	9.04
5882.00	9.04
5883.00	9.04
5884.00	9.04
5885.00	9.04
5886.00	9.03
5887.00	9.03
5888.00	9.03
5889.00	9.02
5890.00	9.02
5891.00	9.02
5892.00	9.02
5893.00	9.02
5894.00	9.02
5895.00	9.02
5896.00	9.02
5897.00	9.02
5898.00	9.02
5899.00	9.02
5900.00	9.03
5901.00	9.03
5902.00	9.03
5903.00	9.03
5904.00	9.03
5905.00	9.03
5906.00	9.03
5907.00	9.03
5908.00	9.02
5909.00	9.02
5910.00	9.02
5911.00	9.02
5912.00	9.01
5913.00	9.01
5914.00	9.01
5915.00	9.01
5916.00	9.01
5917.00	9.01
5918.00	9.02
5919.00	9.02
5920.00	9.02
5921.00	9.02
5922.00	9.03
5923.00	9.03
5924.00	9.03
5925.00	9.04
5926.00	9.04
5927.00	9.04
5928.00	9.04
5929.00	9.04
5930.00	9.04
5931.00	9.04
5932.00	9.03
5933.00	9.03
5934.00	9.03
5935.00	9.02
5936.00	9.02
5937.00	9.02
5938.00	9.01
5939.00	9.01
5940.00	9.01
5941.00	9.01
5942.00	9.01
5943.00	9.01
5944.00	9.01
5945.00	9.01
5946.00	9.01
5947.00	9.01
5948.00	9.01
5949.00	9.01
5950.00	9.01
5951.00	9.01
5952.00	9.01
5953.00	9.01
5954.00	9.00
5955.00	9.00
5956.00	9.00
5957.00	9.00
5958.00	9.00
5959.00	8.99
5960.00	8.99
5961.00	8.99
5962.00	8.98
5963.00	8.98
5964.00	8.98
5965.00	8.98
5966.00	8.98
5967.00	8.98
5968.00	8.99
5969.00	8.99
5970.00	8.99
5971.00	8.99
5972.00	8.99
5973.00	8.99
5974.00	8.99
5975.00	8.99
5976.00	8.99
5977.00	8.99
5978.00	8.99
5979.00	8.99
5980.00	8.99
5981.00	8.99
5982.00	8.99
5983.00	8.99
5984.00	8.99
5985.00	8.99
5986.00	8.99
5987.00	8.98
5988.00	8.98
5989.00	8.98
5990.00	8.98
5991.00	8.98
5992.00	8.98
5993.00	8.98
5994.00	8.98
5995.00	8.98
5996.00	8.98
5997.00	8.98
5998.00	8.98
5999.00	8.98
6000.00	8.98
6001.00	8.98
6002.00	8.98
6003.00	8.98
6004.00	8.98
6005.00	8.98
6006.00	8.97
6007.00	8.97
6008.00	8.97
6009.00	8.97
6010.00	8.96
6011.00	8.96
6012.00	8.96
6013.00	8.96
6014.00	8.96
6015.00	8.96
6016.00	8.96
6017.00	8.96
6018.00	8.96
6019.00	8.96
6020.00	8.96
6021.00	8.96
6022.00	8.96
6023.00	8.96
6024.00	8.96
6025.00	8.96
6026.00	8.96
6027.00	8.96
6028.00	8.95
6029.00	8.95
6030.00	8.95
6031.00	8.94
6032.00	8.94
6033.00	8.94
6034.00	8.94
6035.00	8.94
6036.00	8.94
6037.00	8.94
6038.00	8.94
6039.00	8.94
6040.00	8.94
6041.00	8.94
6042.00	8.94
6043.00	8.94
6044.00	8.94
6045.00	8.94
6046.00	8.94
6047.00	8.94
6048.00	8.94
6049.00	8.94
6050.00	8.94
6051.00	8.94
6052.00	8.94
6053.00	8.93
6054.00	8.93
6055.00	8.93
6056.00	8.92
6057.00	8.92
6058.00	8.92
6059.00	8.92
6060.00	8.91
6061.00	8.91
6062.00	8.91
6063.00	8.91
6064.00	8.91
6065.00	8.91
6066.00	8.91
6067.00	8.91
6068.00	8.91
6069.00	8.91
6070.00	8.91
6071.00	8.91
6072.00	8.91
6073.00	8.91
6074.00	8.91
6075.00	8.91
6076.00	8.90
6077.00	8.90
6078.00	8.90
6079.00	8.89
6080.00	8.89
6081.00	8.89
6082.00	8.88
6083.00	8.88
6084.00	8.88
6085.00	8.88
6086.00	8.88
6087.00	8.88
6088.00	8.88
6089.00	8.88
6090.00	8.88
6091.00	8.88
6092.00	8.88
6093.00	8.88
6094.00	8.88
6095.00	8.88
6096.00	8.88
6097.00	8.88
6098.00	8.88
6099.00	8.88
6100.00	8.88
6101.00	8.87
6102.00	8.87
6103.00	8.87
6104.00	8.86
6105.00	8.86
6106.00	8.86
6107.00	8.86
6108.00	8.86
6109.00	8.86
6110.00	8.86
6111.00	8.86
6112.00	8.86
6113.00	8.86
6114.00	8.87
6115.00	8.87
6116.00	8.87
6117.00	8.87
6118.00	8.87
6119.00	8.87
6120.00	8.87
6121.00	8.87
6122.00	8.87
6123.00	8.87
6124.00	8.87
6125.00	8.87
6126.00	8.86
6127.00	8.86
6128.00	8.86
6129.00	8.85
6130.00	8.85
6131.00	8.85
6132.00	8.85
6133.00	8.85
6134.00	8.85
6135.00	8.85
6136.00	8.85
6137.00	8.85
6138.00	8.85
6139.00	8.85
6140.00	8.85
6141.00	8.85
6142.00	8.85
6143.00	8.85
6144.00	8.85
6145.00	8.85
6146.00	8.85
6147.00	8.84
6148.00	8.84
6149.00	8.84
6150.00	8.84
6151.00	8.83
6152.00	8.83
6153.00	8.82
6154.00	8.82
6155.00	8.82
6156.00	8.82
6157.00	8.82
6158.00	8.82
6159.00	8.82
6160.00	8.82
6161.00	8.82
6162.00	8.82
6163.00	8.82
6164.00	8.82
6165.00	8.82
6166.00	8.82
6167.00	8.82
6168.00	8.82
6169.00	8.82
6170.00	8.82
6171.00	8.82
6172.00	8.82
6173.00	8.82
6174.00	8.81
6175.00	8.81
6176.00	8.80
6177.00	8.80
6178.00	8.80
6179.00	8.80
6180.00	8.80
6181.00	8.80
6182.00	8.80
6183.00	8.80
6184.00	8.80
6185.00	8.80
6186.00	8.80
6187.00	8.80
6188.00	8.80
6189.00	8.80
6190.00	8.80
6191.00	8.80
6192.00	8.80
6193.00	8.80
6194.00	8.80
6195.00	8.80
6196.00	8.80
6197.00	8.79
6198.00	8.79
6199.00	8.79
6200.00	8.78
6201.00	8.78
6202.00	8.78
6203.00	8.78
6204.00	8.78
6205.00	8.77
6206.00	8.77
6207.00	8.77
6208.00	8.77
6209.00	8.77
6210.00	8.77
6211.00	8.78
6212.00	8.78
6213.00	8.78
6214.00	8.78
6215.00	8.78
6216.00	8.78
6217.00	8.78
6218.00	8.78
6219.00	8.77
6220.00	8.77
6221.00	8.77
6222.00	8.77
6223.00	8.76
6224.00	8.76
6225.00	8.76
6226.00	8.75
6227.00	8.75
6228.00	8.75
6229.00	8.75
6230.00	8.75
6231.00	8.75
6232.00	8.75
6233.00	8.75
6234.00	8.75
6235.00	8.75
6236.00	8.75
6237.00	8.75
6238.00	8.75
6239.00	8.75
6240.00	8.75
6241.00	8.75
6242.00	8.75
6243.00	8.75
6244.00	8.75
6245.00	8.75
6246.00	8.74
6247.00	8.74
6248.00	8.74
6249.00	8.73
6250.00	8.73
6251.00	8.73
6252.00	8.73
6253.00	8.73
6254.00	8.73
6255.00	8.73
6256.00	8.73
6257.00	8.73
6258.00	8.73
6259.00	8.73
6260.00	8.73
6261.00	8.73
6262.00	8.73
6263.00	8.73
6264.00	8.73
6265.00	8.73
6266.00	8.73
6267.00	8.73
6268.00	8.73
6269.00	8.73
6270.00	8.72
6271.00	8.72
6272.00	8.72
6273.00	8.71
6274.00	8.71
6275.00	8.71
6276.00	8.71
6277.00	8.71
6278.00	8.71
6279.00	8.71
6280.00	8.71
6281.00	8.71
6282.00	8.71
6283.00	8.71
6284.00	8.71
6285.00	8.72
6286.00	8.72
6287.00	8.72
6288.00	8.72
6289.00	8.72
6290.00	8.72
6291.00	8.71
6292.00	8.71
6293.00	8.71
6294.00	8.71
6295.00	8.70
6296.00	8.70
6297.00	8.70
6298.00	8.70
6299.00	8.69
6300.00	8.69
6301.00	8.69
6302.00	8.69
6303.00	8.70
6304.00	8.70
6305.00	8.70
6306.00	8.70
6307.00	8.70
6308.00	8.70
6309.00	8.70
6310.00	8.70
6311.00	8.70
6312.00	8.70
6313.00	8.70
6314.00	8.70
6315.00	8.70
6316.00	8.70
6317.00	8.69
6318.00	8.69
6319.00	8.68
6320.00	8.68
6321.00	8.68
6322.00	8.68
6323.00	8.68
6324.00	8.68
6325.00	8.68
6326.00	8.68
6327.00	8.68
6328.00	8.68
6329.00	8.69
6330.00	8.69
6331.00	8.69
6332.00	8.69
6333.00	8.70
6334.00	8.70
6335.00	8.70
6336.00	8.70
6337.00	8.70
6338.00	8.70
6339.00	8.70
6340.00	8.70
6341.00	8.70
6342.00	8.70
6343.00	8.70
6344.00	8.69
6345.00	8.69
6346.00	8.69
6347.00	8.69
6348.00	8.69
6349.00	8.69
6350.00	8.69
6351.00	8.70
6352.00	8.70
6353.00	8.70
6354.00	8.70
6355.00	8.70
6356.00	8.70
6357.00	8.70
6358.00	8.70
6359.00	8.70
6360.00	8.70
6361.00	8.70
6362.00	8.70
6363.00	8.69
6364.00	8.69
6365.00	8.69
6366.00	8.68
6367.00	8.68
6368.00	8.68
6369.00	8.67
6370.00	8.67
6371.00	8.67
6372.00	8.66
6373.00	8.66
6374.00	8.66
6375.00	8.66
6376.00	8.66
6377.00	8.66
6378.00	8.66
6379.00	8.66
6380.00	8.66
6381.00	8.66
6382.00	8.66
6383.00	8.66
6384.00	8.66
6385.00	8.66
6386.00	8.65
6387.00	8.65
6388.00	8.65
6389.00	8.64
6390.00	8.64
6391.00	8.64
6392.00	8.63
6393.00	8.63
6394.00	8.63
6395.00	8.62
6396.00	8.62
6397.00	8.62
6398.00	8.62
6399.00	8.62
6400.00	8.62
6401.00	8.62
6402.00	8.62
6403.00	8.62
6404.00	8.62
6405.00	8.62
6406.00	8.62
6407.00	8.62
6408.00	8.62
6409.00	8.62
6410.00	8.62
6411.00	8.61
6412.00	8.61
6413.00	8.61
6414.00	8.60
6415.00	8.60
6416.00	8.59
6417.00	8.59
6418.00	8.59
6419.00	8.59
6420.00	8.59
6421.00	8.59
6422.00	8.59
6423.00	8.59
6424.00	8.59
6425.00	8.59
6426.00	8.59
6427.00	8.60
6428.00	8.60
6429.00	8.60
6430.00	8.60
6431.00	8.60
6432.00	8.60
6433.00	8.60
6434.00	8.60
6435.00	8.60
6436.00	8.59
6437.00	8.59
6438.00	8.59
6439.00	8.58
6440.00	8.58
6441.00	8.58
6442.00	8.57
6443.00	8.57
6444.00	8.57
6445.00	8.57
6446.00	8.57
6447.00	8.57
6448.00	8.57
6449.00	8.57
6450.00	8.57
6451.00	8.57
6452.00	8.57
6453.00	8.57
6454.00	8.57
6455.00	8.57
6456.00	8.57
6457.00	8.57
6458.00	8.57
6459.00	8.57
6460.00	8.56
6461.00	8.56
6462.00	8.56
6463.00	8.55
6464.00	8.55
6465.00	8.55
6466.00	8.54
6467.00	8.54
6468.00	8.54
6469.00	8.54
6470.00	8.54
6471.00	8.55
6472.00	8.55
6473.00	8.55
6474.00	8.55
6475.00	8.55
6476.00	8.55
6477.00	8.55
6478.00	8.55
6479.00	8.55
6480.00	8.55
6481.00	8.55
6482.00	8.55
6483.00	8.55
6484.00	8.55
6485.00	8.54
6486.00	8.54
6487.00	8.54
6488.00	8.53
6489.00	8.53
6490.00	8.53
6491.00	8.52
6492.00	8.52
6493.00	8.52
6494.00	8.53
6495.00	8.53
6496.00	8.53
6497.00	8.53
6498.00	8.53
6499.00	8.53
6500.00	8.53
6501.00	8.53
6502.00	8.53
6503.00	8.53
6504.00	8.53
6505.00	8.52
6506.00	8.52
6507.00	8.52
6508.00	8.52
6509.00	8.51
6510.00	8.51
6511.00	8.51
6512.00	8.50
6513.00	8.50
6514.00	8.50
6515.00	8.50
6516.00	8.50
6517.00	8.50
6518.00	8.50
6519.00	8.50
6520.00	8.50
6521.00	8.51
6522.00	8.51
6523.00	8.51
6524.00	8.51
6525.00	8.51
6526.00	8.51
6527.00	8.51
6528.00	8.51
6529.00	8.51
6530.00	8.51
6531.00	8.51
6532.00	8.51
6533.00	8.51
6534.00	8.50
6535.00	8.50
6536.00	8.50
6537.00	8.50
6538.00	8.49
6539.00	8.49
6540.00	8.49
6541.00	8.49
6542.00	8.49
6543.00	8.49
6544.00	8.49
6545.00	8.49
6546.00	8.49
6547.00	8.48
6548.00	8.48
6549.00	8.48
6550.00	8.48
6551.00	8.48
6552.00	8.48
6553.00	8.48
6554.00	8.48
6555.00	8.48
6556.00	8.47
6557.00	8.47
6558.00	8.46
6559.00	8.46
6560.00	8.46
6561.00	8.45
6562.00	8.45
6563.00	8.45
6564.00	8.45
6565.00	8.45
6566.00	8.45
6567.00	8.45
6568.00	8.44
6569.00	8.44
6570.00	8.44
6571.00	8.44
6572.00	8.44
6573.00	8.44
6574.00	8.44
6575.00	8.44
6576.00	8.44
6577.00	8.44
6578.00	8.44
6579.00	8.44
6580.00	8.43
6581.00	8.43
6582.00	8.43
6583.00	8.42
6584.00	8.42
6585.00	8.42
6586.00	8.42
6587.00	8.41
6588.00	8.41
6589.00	8.41
6590.00	8.41
6591.00	8.41
6592.00	8.41
6593.00	8.41
6594.00	8.41
6595.00	8.41
6596.00	8.41
6597.00	8.41
6598.00	8.41
6599.00	8.41
6600.00	8.41
6601.00	8.41
6602.00	8.41
6603.00	8.41
6604.00	8.40
6605.00	8.40
6606.00	8.40
6607.00	8.39
6608.00	8.39
6609.00	8.39
6610.00	8.38
6611.00	8.38
6612.00	8.38
6613.00	8.38
6614.00	8.38
6615.00	8.38
6616.00	8.38
6617.00	8.38
6618.00	8.38
6619.00	8.38
6620.00	8.38
6621.00	8.38
6622.00	8.38
6623.00	8.38
6624.00	8.38
6625.00	8.37
6626.00	8.37
6627.00	8.37
6628.00	8.37
6629.00	8.36
6630.00	8.36
6631.00	8.36
6632.00	8.35
6633.00	8.35
6634.00	8.35
6635.00	8.35
6636.00	8.34
6637.00	8.34
6638.00	8.34
6639.00	8.35
6640.00	8.35
6641.00	8.35
6642.00	8.35
6643.00	8.35
6644.00	8.35
6645.00	8.35
6646.00	8.35
6647.00	8.35
6648.00	8.34
6649.00	8.34
6650.00	8.34
6651.00	8.34
6652.00	8.34
6653.00	8.33
6654.00	8.33
6655.00	8.33
6656.00	8.32
6657.00	8.32
6658.00	8.32
6659.00	8.31
6660.00	8.31
6661.00	8.31
6662.00	8.31
6663.00	8.31
6664.00	8.32
6665.00	8.32
6666.00	8.32
6667.00	8.32
6668.00	8.32
6669.00	8.32
6670.00	8.32
6671.00	8.32
6672.00	8.32
6673.00	8.32
6674.00	8.32
6675.00	8.31
6676.00	8.31
6677.00	8.31
6678.00	8.30
6679.00	8.30
6680.00	8.30
6681.00	8.29
6682.00	8.29
6683.00	8.29
6684.00	8.29
6685.00	8.29
6686.00	8.29
6687.00	8.29
6688.00	8.29
6689.00	8.30
6690.00	8.30
6691.00	8.30
6692.00	8.30
6693.00	8.30
6694.00	8.30
6695.00	8.30
6696.00	8.30
6697.00	8.30
6698.00	8.30
6699.00	8.30
6700.00	8.29
6701.00	8.29
6702.00	8.29
6703.00	8.28
6704.00	8.28
6705.00	8.28
6706.00	8.27
6707.00	8.27
6708.00	8.27
6709.00	8.27
6710.00	8.27
6711.00	8.27
6712.00	8.27
6713.00	8.27
6714.00	8.27
6715.00	8.27
6716.00	8.27
6717.00	8.27
6718.00	8.27
6719.00	8.27
6720.00	8.26
6721.00	8.26
6722.00	8.26
6723.00	8.26
6724.00	8.26
6725.00	8.25
6726.00	8.25
6727.00	8.24
6728.00	8.24
6729.00	8.23
6730.00	8.23
6731.00	8.23
6732.00	8.23
6733.00	8.23
6734.00	8.22
6735.00	8.22
6736.00	8.22
6737.00	8.22
6738.00	8.22
6739.00	8.22
6740.00	8.22
6741.00	8.22
6742.00	8.22
6743.00	8.22
6744.00	8.22
6745.00	8.22
6746.00	8.21
6747.00	8.21
6748.00	8.21
6749.00	8.21
6750.00	8.20
6751.00	8.20
6752.00	8.19
6753.00	8.19
6754.00	8.19
6755.00	8.19
6756.00	8.18
6757.00	8.18
6758.00	8.18
6759.00	8.18
6760.00	8.18
6761.00	8.18
6762.00	8.18
6763.00	8.18
6764.00	8.18
6765.00	8.18
6766.00	8.18
6767.00	8.18
6768.00	8.18
6769.00	8.18
6770.00	8.18
6771.00	8.17
6772.00	8.17
6773.00	8.17
6774.00	8.16
6775.00	8.16
6776.00	8.15
6777.00	8.15
6778.00	8.15
6779.00	8.15
6780.00	8.14
6781.00	8.14
6782.00	8.14
6783.00	8.14
6784.00	8.14
6785.00	8.14
6786.00	8.14
6787.00	8.14
6788.00	8.14
6789.00	8.14
6790.00	8.14
6791.00	8.14
6792.00	8.14
6793.00	8.14
6794.00	8.14
6795.00	8.13
6796.00	8.13
6797.00	8.13
6798.00	8.12
6799.00	8.12
6800.00	8.11
6801.00	8.11
6802.00	8.11
6803.00	8.11
6804.00	8.10
6805.00	8.10
6806.00	8.10
6807.00	8.10
6808.00	8.10
6809.00	8.10
6810.00	8.10
6811.00	8.10
6812.00	8.10
6813.00	8.10
6814.00	8.10
6815.00	8.10
6816.00	8.10
6817.00	8.10
6818.00	8.10
6819.00	8.09
6820.00	8.09
6821.00	8.09
6822.00	8.08
6823.00	8.08
6824.00	8.08
6825.00	8.07
6826.00	8.07
6827.00	8.07
6828.00	8.07
6829.00	8.07
6830.00	8.07
6831.00	8.06
6832.00	8.06
6833.00	8.06
6834.00	8.06
6835.00	8.06
6836.00	8.06
6837.00	8.06
6838.00	8.06
6839.00	8.06
6840.00	8.06
6841.00	8.06
6842.00	8.06
6843.00	8.06
6844.00	8.06
6845.00	8.05
6846.00	8.05
6847.00	8.04
6848.00	8.04
6849.00	8.04
6850.00	8.03
6851.00	8.03
6852.00	8.03
6853.00	8.03
6854.00	8.03
6855.00	8.03
6856.00	8.03
6857.00	8.03
6858.00	8.04
6859.00	8.04
6860.00	8.04
6861.00	8.04
6862.00	8.04
6863.00	8.04
6864.00	8.04
6865.00	8.04
6866.00	8.03
6867.00	8.03
6868.00	8.03
6869.00	8.02
6870.00	8.02
6871.00	8.02
6872.00	8.01
6873.00	8.01
6874.00	8.01
6875.00	8.00
6876.00	8.00
6877.00	8.00
6878.00	8.00
6879.00	8.00
6880.00	8.00
6881.00	8.00
6882.00	8.00
6883.00	8.00
6884.00	8.00
6885.00	8.00
6886.00	8.00
6887.00	8.00
6888.00	8.00
6889.00	8.00
6890.00	8.00
6891.00	8.00
6892.00	7.99
6893.00	7.99
6894.00	7.99
6895.00	7.98
6896.00	7.98
6897.00	7.97
6898.00	7.97
6899.00	7.97
6900.00	7.97
6901.00	7.97
6902.00	7.97
6903.00	7.97
6904.00	7.97
6905.00	7.97
6906.00	7.97
6907.00	7.97
6908.00	7.97
6909.00	7.97
6910.00	7.97
6911.00	7.97
6912.00	7.97
6913.00	7.96
6914.00	7.96
6915.00	7.96
6916.00	7.96
6917.00	7.95
6918.00	7.95
6919.00	7.94
6920.00	7.94
6921.00	7.94
6922.00	7.93
6923.00	7.93
6924.00	7.93
6925.00	7.93
6926.00	7.93
6927.00	7.93
6928.00	7.92
6929.00	7.92
6930.00	7.92
6931.00	7.92
6932.00	7.92
6933.00	7.92
6934.00	7.92
6935.00	7.92
6936.00	7.92
6937.00	7.92
6938.00	7.92
6939.00	7.91
6940.00	7.91
6941.00	7.91
6942.00	7.90
6943.00	7.90
6944.00	7.89
6945.00	7.89
6946.00	7.89
6947.00	7.89
6948.00	7.88
6949.00	7.88
6950.00	7.88
6951.00	7.88
6952.00	7.88
6953.00	7.88
6954.00	7.88
6955.00	7.88
6956.00	7.88
6957.00	7.88
6958.00	7.88
6959.00	7.88
6960.00	7.88
6961.00	7.88
6962.00	7.88
6963.00	7.88
6964.00	7.88
6965.00	7.87
6966.00	7.87
6967.00	7.86
6968.00	7.86
6969.00	7.86
6970.00	7.85
6971.00	7.85
6972.00	7.85
6973.00	7.85
6974.00	7.85
6975.00	7.85
6976.00	7.85
6977.00	7.85
6978.00	7.84
6979.00	7.84
6980.00	7.84
6981.00	7.84
6982.00	7.84
6983.00	7.84
6984.00	7.84
6985.00	7.84
6986.00	7.84
6987.00	7.84
6988.00	7.83
6989.00	7.83
6990.00	7.83
6991.00	7.82
6992.00	7.82
6993.00	7.82
6994.00	7.81
6995.00	7.81
6996.00	7.81
6997.00	7.81
6998.00	7.81
6999.00	7.81
7000.00	7.81
7001.00	7.80
7002.00	7.80
7003.00	7.80
7004.00	7.80
7005.00	7.80
7006.00	7.80
7007.00	7.80
7008.00	7.80
7009.00	7.80
7010.00	7.80
7011.00	7.80
7012.00	7.79
7013.00	7.79
7014.00	7.79
7015.00	7.78
7016.00	7.78
7017.00	7.78
7018.00	7.77
7019.00	7.77
7020.00	7.77
7021.00	7.77
7022.00	7.77
7023.00	7.77
7024.00	7.76
7025.00	7.76
7026.00	7.76
7027.00	7.76
7028.00	7.76
7029.00	7.76
7030.00	7.76
7031.00	7.76
7032.00	7.76
7033.00	7.76
7034.00	7.76
7035.00	7.75
7036.00	7.75
7037.00	7.75
7038.00	7.74
7039.00	7.74
7040.00	7.74
7041.00	7.73
7042.00	7.73
7043.00	7.73
7044.00	7.73
7045.00	7.72
7046.00	7.72
7047.00	7.72
7048.00	7.72
7049.00	7.72
7050.00	7.72
7051.00	7.72
7052.00	7.72
7053.00	7.72
7054.00	7.72
7055.00	7.72
7056.00	7.72
7057.00	7.72
7058.00	7.72
7059.00	7.71
7060.00	7.71
7061.00	7.71
7062.00	7.70
7063.00	7.70
7064.00	7.69
7065.00	7.69
7066.00	7.69
7067.00	7.68
7068.00	7.68
7069.00	7.68
7070.00	7.68
7071.00	7.68
7072.00	7.68
7073.00	7.68
7074.00	7.68
7075.00	7.68
7076.00	7.68
7077.00	7.67
7078.00	7.67
7079.00	7.67
7080.00	7.67
7081.00	7.67
7082.00	7.67
7083.00	7.67
7084.00	7.66
7085.00	7.66
7086.00	7.66
7087.00	7.65
7088.00	7.65
7089.00	7.64
7090.00	7.64
7091.00	7.64
7092.00	7.64
7093.00	7.64
7094.00	7.64
7095.00	7.63
7096.00	7.63
7097.00	7.63
7098.00	7.63
7099.00	7.63
7100.00	7.63
7101.00	7.63
7102.00	7.63
7103.00	7.63
7104.00	7.63
7105.00	7.63
7106.00	7.63
7107.00	7.62
7108.00	7.62
7109.00	7.62
7110.00	7.61
7111.00	7.61
7112.00	7.61
7113.00	7.60
7114.00	7.60
7115.00	7.60
7116.00	7.60
7117.00	7.60
7118.00	7.60
7119.00	7.60
7120.00	7.60
7121.00	7.60
7122.00	7.60
7123.00	7.60
7124.00	7.60
7125.00	7.60
7126.00	7.60
7127.00	7.60
7128.00	7.60
7129.00	7.60
7130.00	7.60
7131.00	7.59
7132.00	7.59
7133.00	7.59
7134.00	7.58
7135.00	7.58
7136.00	7.57
7137.00	7.57
7138.00	7.57
7139.00	7.57
7140.00	7.56
7141.00	7.56
7142.00	7.56
7143.00	7.56
7144.00	7.56
7145.00	7.56
7146.00	7.56
7147.00	7.56
7148.00	7.56
7149.00	7.56
7150.00	7.56
7151.00	7.56
7152.00	7.55
7153.00	7.55
7154.00	7.55
7155.00	7.55
7156.00	7.55
7157.00	7.54
7158.00	7.54
7159.00	7.53
7160.00	7.53
7161.00	7.53
7162.00	7.52
7163.00	7.52
7164.00	7.52
7165.00	7.52
7166.00	7.52
7167.00	7.52
7168.00	7.52
7169.00	7.52
7170.00	7.52
7171.00	7.52
7172.00	7.52
7173.00	7.52
7174.00	7.52
7175.00	7.52
7176.00	7.52
7177.00	7.52
7178.00	7.52
7179.00	7.51
7180.00	7.51
7181.00	7.50
7182.00	7.50
7183.00	7.50
7184.00	7.49
