 TIME                    	Front1                   	Back1                    	Left1                    	Front2                   	Back2                    	Right2                   	Back3                    	Bottom1                  	Bottom2                  	Bottom3                  
8031.00	-0.80	-0.81	-1.06	-0.80	-0.81	-1.06	0.36	7.90	7.90	10.61
8032.00	-0.81	-0.81	-1.06	-0.81	-0.81	-1.06	0.35	7.90	7.90	10.61
8033.00	-0.81	-0.82	-1.07	-0.81	-0.82	-1.07	0.35	7.90	7.90	10.61
8034.00	-0.81	-0.82	-1.07	-0.81	-0.82	-1.07	0.34	7.90	7.90	10.61
8035.00	-0.82	-0.82	-1.07	-0.82	-0.82	-1.07	0.34	7.90	7.90	10.61
8036.00	-0.82	-0.83	-1.08	-0.82	-0.83	-1.08	0.34	7.90	7.89	10.61
8037.00	-0.83	-0.83	-1.08	-0.83	-0.83	-1.08	0.33	7.90	7.89	10.61
8038.00	-0.83	-0.84	-1.09	-0.83	-0.84	-1.09	0.33	7.89	7.89	10.61
8039.00	-0.83	-0.84	-1.09	-0.84	-0.84	-1.09	0.32	7.89	7.89	10.60
8040.00	-0.84	-0.84	-1.10	-0.84	-0.85	-1.10	0.32	7.89	7.89	10.60
8041.00	-0.84	-0.85	-1.10	-0.84	-0.85	-1.10	0.32	7.89	7.89	10.60
8042.00	-0.85	-0.85	-1.10	-0.85	-0.85	-1.10	0.31	7.89	7.89	10.60
8043.00	-0.85	-0.86	-1.11	-0.85	-0.86	-1.11	0.31	7.89	7.89	10.60
8044.00	-0.86	-0.86	-1.11	-0.86	-0.86	-1.11	0.30	7.89	7.89	10.60
8045.00	-0.86	-0.87	-1.12	-0.86	-0.87	-1.12	0.30	7.89	7.89	10.60
8046.00	-0.86	-0.87	-1.12	-0.86	-0.87	-1.12	0.29	7.89	7.89	10.60
8047.00	-0.87	-0.87	-1.13	-0.87	-0.88	-1.13	0.29	7.89	7.88	10.60
8048.00	-0.87	-0.88	-1.13	-0.87	-0.88	-1.13	0.29	7.89	7.88	10.60
8049.00	-0.88	-0.88	-1.13	-0.88	-0.88	-1.13	0.28	7.88	7.88	10.59
8050.00	-0.88	-0.89	-1.14	-0.88	-0.89	-1.14	0.28	7.88	7.88	10.59
8051.00	-0.89	-0.89	-1.14	-0.89	-0.89	-1.14	0.27	7.88	7.88	10.59
8052.00	-0.89	-0.90	-1.15	-0.89	-0.90	-1.15	0.27	7.88	7.88	10.59
8053.00	-0.89	-0.90	-1.15	-0.89	-0.90	-1.15	0.26	7.88	7.88	10.59
8054.00	-0.90	-0.90	-1.15	-0.90	-0.90	-1.15	0.26	7.88	7.88	10.59
8055.00	-0.90	-0.91	-1.16	-0.90	-0.91	-1.16	0.26	7.88	7.88	10.59
8056.00	-0.90	-0.91	-1.16	-0.90	-0.91	-1.16	0.25	7.88	7.88	10.59
8057.00	-0.91	-0.91	-1.17	-0.91	-0.91	-1.17	0.25	7.88	7.88	10.59
8058.00	-0.91	-0.92	-1.17	-0.91	-0.92	-1.17	0.24	7.88	7.88	10.59
8059.00	-0.92	-0.92	-1.17	-0.92	-0.92	-1.17	0.24	7.88	7.88	10.59
8060.00	-0.92	-0.93	-1.18	-0.92	-0.93	-1.18	0.24	7.88	7.88	10.59
8061.00	-0.92	-0.93	-1.18	-0.92	-0.93	-1.18	0.23	7.88	7.88	10.58
8062.00	-0.93	-0.93	-1.19	-0.93	-0.94	-1.19	0.23	7.88	7.87	10.58
8063.00	-0.93	-0.94	-1.19	-0.93	-0.94	-1.19	0.22	7.88	7.87	10.58
8064.00	-0.94	-0.94	-1.19	-0.94	-0.94	-1.20	0.22	7.87	7.87	10.58
8065.00	-0.94	-0.95	-1.20	-0.94	-0.95	-1.20	0.22	7.87	7.87	10.58
8066.00	-0.94	-0.95	-1.20	-0.95	-0.95	-1.20	0.21	7.87	7.87	10.58
8067.00	-0.95	-0.96	-1.21	-0.95	-0.96	-1.21	0.21	7.87	7.87	10.58
8068.00	-0.95	-0.96	-1.21	-0.95	-0.96	-1.21	0.20	7.87	7.87	10.58
8069.00	-0.96	-0.96	-1.22	-0.96	-0.96	-1.22	0.20	7.87	7.87	10.58
8070.00	-0.96	-0.97	-1.22	-0.96	-0.97	-1.22	0.19	7.87	7.87	10.58
8071.00	-0.97	-0.97	-1.22	-0.97	-0.97	-1.22	0.19	7.87	7.87	10.58
8072.00	-0.97	-0.98	-1.23	-0.97	-0.98	-1.23	0.19	7.87	7.87	10.57
8073.00	-0.97	-0.98	-1.23	-0.97	-0.98	-1.23	0.18	7.87	7.86	10.57
8074.00	-0.98	-0.99	-1.24	-0.98	-0.99	-1.24	0.18	7.86	7.86	10.57
8075.00	-0.98	-0.99	-1.24	-0.98	-0.99	-1.24	0.17	7.86	7.86	10.57
8076.00	-0.99	-0.99	-1.25	-0.99	-0.99	-1.25	0.17	7.86	7.86	10.57
8077.00	-0.99	-1.00	-1.25	-0.99	-1.00	-1.25	0.16	7.86	7.86	10.57
8078.00	-0.99	-1.00	-1.25	-0.99	-1.00	-1.25	0.16	7.86	7.86	10.57
8079.00	-1.00	-1.00	-1.26	-1.00	-1.00	-1.26	0.16	7.86	7.86	10.57
8080.00	-1.00	-1.01	-1.26	-1.00	-1.01	-1.26	0.15	7.86	7.86	10.57
8081.00	-1.01	-1.01	-1.26	-1.01	-1.01	-1.27	0.15	7.86	7.86	10.57
8082.00	-1.01	-1.02	-1.27	-1.01	-1.02	-1.27	0.14	7.86	7.86	10.56
8083.00	-1.01	-1.02	-1.27	-1.01	-1.02	-1.27	0.14	7.86	7.86	10.56
8084.00	-1.02	-1.02	-1.28	-1.02	-1.02	-1.28	0.13	7.86	7.86	10.56
8085.00	-1.02	-1.03	-1.28	-1.02	-1.03	-1.28	0.13	7.86	7.86	10.56
8086.00	-1.03	-1.03	-1.29	-1.03	-1.03	-1.29	0.13	7.86	7.86	10.56
8087.00	-1.03	-1.04	-1.29	-1.03	-1.04	-1.29	0.12	7.86	7.85	10.56
8088.00	-1.03	-1.04	-1.29	-1.03	-1.04	-1.29	0.12	7.86	7.85	10.56
8089.00	-1.04	-1.04	-1.30	-1.04	-1.05	-1.30	0.11	7.85	7.85	10.56
8090.00	-1.04	-1.05	-1.30	-1.04	-1.05	-1.30	0.11	7.85	7.85	10.56
8091.00	-1.05	-1.05	-1.31	-1.05	-1.05	-1.31	0.11	7.85	7.85	10.56
8092.00	-1.05	-1.06	-1.31	-1.05	-1.06	-1.31	0.10	7.85	7.85	10.55
8093.00	-1.06	-1.06	-1.32	-1.06	-1.06	-1.32	0.10	7.85	7.85	10.55
8094.00	-1.06	-1.07	-1.32	-1.06	-1.07	-1.32	0.09	7.85	7.85	10.55
8095.00	-1.06	-1.07	-1.32	-1.06	-1.07	-1.32	0.09	7.85	7.85	10.55
8096.00	-1.07	-1.07	-1.33	-1.07	-1.07	-1.33	0.08	7.85	7.85	10.55
8097.00	-1.07	-1.08	-1.33	-1.07	-1.08	-1.33	0.08	7.85	7.84	10.55
8098.00	-1.08	-1.08	-1.34	-1.08	-1.08	-1.34	0.07	7.84	7.84	10.55
8099.00	-1.08	-1.09	-1.34	-1.08	-1.09	-1.34	0.07	7.84	7.84	10.55
8100.00	-1.08	-1.09	-1.34	-1.08	-1.09	-1.35	0.07	7.84	7.84	10.54
8101.00	-1.09	-1.09	-1.35	-1.09	-1.10	-1.35	0.06	7.84	7.84	10.54
8102.00	-1.09	-1.10	-1.35	-1.09	-1.10	-1.35	0.06	7.84	7.84	10.54
8103.00	-1.10	-1.10	-1.36	-1.10	-1.10	-1.36	0.05	7.84	7.84	10.54
8104.00	-1.10	-1.11	-1.36	-1.10	-1.11	-1.36	0.05	7.84	7.84	10.54
8105.00	-1.10	-1.11	-1.36	-1.10	-1.11	-1.37	0.04	7.84	7.84	10.54
8106.00	-1.11	-1.11	-1.37	-1.11	-1.12	-1.37	0.04	7.84	7.84	10.54
8107.00	-1.11	-1.12	-1.37	-1.11	-1.12	-1.37	0.04	7.84	7.84	10.54
8108.00	-1.12	-1.12	-1.38	-1.12	-1.12	-1.38	0.03	7.84	7.83	10.53
8109.00	-1.12	-1.13	-1.38	-1.12	-1.13	-1.38	0.03	7.84	7.83	10.53
8110.00	-1.12	-1.13	-1.39	-1.12	-1.13	-1.39	0.02	7.83	7.83	10.53
8111.00	-1.13	-1.14	-1.39	-1.13	-1.14	-1.39	0.02	7.83	7.83	10.53
8112.00	-1.13	-1.14	-1.39	-1.13	-1.14	-1.39	0.01	7.83	7.83	10.53
8113.00	-1.14	-1.14	-1.40	-1.14	-1.14	-1.40	0.01	7.83	7.83	10.53
8114.00	-1.14	-1.15	-1.40	-1.14	-1.15	-1.40	0.01	7.83	7.83	10.53
8115.00	-1.14	-1.15	-1.41	-1.15	-1.15	-1.41	0.00	7.83	7.83	10.53
8116.00	-1.15	-1.16	-1.41	-1.15	-1.16	-1.41	0.00	7.83	7.83	10.53
8117.00	-1.15	-1.16	-1.41	-1.15	-1.16	-1.42	-0.01	7.83	7.83	10.52
8118.00	-1.16	-1.16	-1.42	-1.16	-1.16	-1.42	-0.01	7.83	7.83	10.52
8119.00	-1.16	-1.17	-1.42	-1.16	-1.17	-1.42	-0.02	7.83	7.82	10.52
8120.00	-1.17	-1.17	-1.43	-1.17	-1.17	-1.43	-0.02	7.83	7.82	10.52
8121.00	-1.17	-1.18	-1.43	-1.17	-1.18	-1.43	-0.02	7.82	7.82	10.52
8122.00	-1.17	-1.18	-1.44	-1.17	-1.18	-1.44	-0.03	7.82	7.82	10.52
8123.00	-1.18	-1.18	-1.44	-1.18	-1.19	-1.44	-0.03	7.82	7.82	10.52
8124.00	-1.18	-1.19	-1.44	-1.18	-1.19	-1.44	-0.04	7.82	7.82	10.51
8125.00	-1.19	-1.19	-1.45	-1.19	-1.19	-1.45	-0.04	7.82	7.82	10.51
8126.00	-1.19	-1.20	-1.45	-1.19	-1.20	-1.45	-0.05	7.82	7.82	10.51
8127.00	-1.19	-1.20	-1.46	-1.19	-1.20	-1.46	-0.05	7.82	7.82	10.51
8128.00	-1.20	-1.20	-1.46	-1.20	-1.20	-1.46	-0.05	7.82	7.82	10.51
8129.00	-1.20	-1.21	-1.46	-1.20	-1.21	-1.46	-0.06	7.82	7.82	10.51
8130.00	-1.20	-1.21	-1.47	-1.21	-1.21	-1.47	-0.06	7.82	7.82	10.51
8131.00	-1.21	-1.22	-1.47	-1.21	-1.22	-1.47	-0.07	7.82	7.81	10.51
8132.00	-1.21	-1.22	-1.48	-1.21	-1.22	-1.48	-0.07	7.82	7.81	10.51
8133.00	-1.22	-1.22	-1.48	-1.22	-1.22	-1.48	-0.08	7.81	7.81	10.50
8134.00	-1.22	-1.23	-1.48	-1.22	-1.23	-1.48	-0.08	7.81	7.81	10.50
8135.00	-1.23	-1.23	-1.49	-1.23	-1.23	-1.49	-0.08	7.81	7.81	10.50
8136.00	-1.23	-1.24	-1.49	-1.23	-1.24	-1.49	-0.09	7.81	7.81	10.50
8137.00	-1.23	-1.24	-1.50	-1.23	-1.24	-1.50	-0.09	7.81	7.81	10.50
8138.00	-1.24	-1.24	-1.50	-1.24	-1.24	-1.50	-0.10	7.81	7.81	10.50
8139.00	-1.24	-1.25	-1.50	-1.24	-1.25	-1.50	-0.10	7.81	7.81	10.50
8140.00	-1.25	-1.25	-1.51	-1.25	-1.25	-1.51	-0.11	7.81	7.81	10.50
8141.00	-1.25	-1.26	-1.51	-1.25	-1.26	-1.51	-0.11	7.81	7.81	10.49
8142.00	-1.25	-1.26	-1.52	-1.25	-1.26	-1.52	-0.11	7.81	7.80	10.49
8143.00	-1.26	-1.27	-1.52	-1.26	-1.27	-1.52	-0.12	7.80	7.80	10.49
8144.00	-1.26	-1.27	-1.53	-1.26	-1.27	-1.53	-0.12	7.80	7.80	10.49
8145.00	-1.27	-1.27	-1.53	-1.27	-1.27	-1.53	-0.13	7.80	7.80	10.49
8146.00	-1.27	-1.28	-1.53	-1.27	-1.28	-1.53	-0.13	7.80	7.80	10.49
8147.00	-1.27	-1.28	-1.54	-1.27	-1.28	-1.54	-0.14	7.80	7.80	10.48
8148.00	-1.28	-1.29	-1.54	-1.28	-1.29	-1.54	-0.14	7.80	7.80	10.48
8149.00	-1.28	-1.29	-1.55	-1.28	-1.29	-1.55	-0.15	7.80	7.80	10.48
8150.00	-1.29	-1.29	-1.55	-1.29	-1.29	-1.55	-0.15	7.80	7.80	10.48
8151.00	-1.29	-1.30	-1.55	-1.29	-1.30	-1.55	-0.15	7.80	7.80	10.48
8152.00	-1.29	-1.30	-1.56	-1.29	-1.30	-1.56	-0.16	7.80	7.80	10.48
8153.00	-1.30	-1.30	-1.56	-1.30	-1.30	-1.56	-0.16	7.80	7.80	10.48
8154.00	-1.30	-1.31	-1.56	-1.30	-1.31	-1.56	-0.17	7.80	7.80	10.47
8155.00	-1.30	-1.31	-1.57	-1.30	-1.31	-1.57	-0.17	7.80	7.80	10.47
8156.00	-1.31	-1.32	-1.57	-1.31	-1.32	-1.57	-0.18	7.80	7.79	10.47
8157.00	-1.31	-1.32	-1.58	-1.31	-1.32	-1.58	-0.18	7.79	7.79	10.47
8158.00	-1.32	-1.32	-1.58	-1.32	-1.32	-1.58	-0.19	7.79	7.79	10.47
8159.00	-1.32	-1.33	-1.58	-1.32	-1.33	-1.58	-0.19	7.79	7.79	10.47
8160.00	-1.32	-1.33	-1.59	-1.32	-1.33	-1.59	-0.19	7.79	7.79	10.47
8161.00	-1.33	-1.34	-1.59	-1.33	-1.34	-1.59	-0.20	7.79	7.79	10.46
8162.00	-1.33	-1.34	-1.60	-1.33	-1.34	-1.60	-0.20	7.79	7.79	10.46
8163.00	-1.34	-1.34	-1.60	-1.34	-1.34	-1.60	-0.21	7.79	7.79	10.46
8164.00	-1.34	-1.35	-1.61	-1.34	-1.35	-1.61	-0.21	7.79	7.79	10.46
8165.00	-1.34	-1.35	-1.61	-1.34	-1.35	-1.61	-0.22	7.79	7.79	10.46
8166.00	-1.35	-1.36	-1.61	-1.35	-1.36	-1.61	-0.22	7.79	7.78	10.46
8167.00	-1.35	-1.36	-1.62	-1.35	-1.36	-1.62	-0.22	7.78	7.78	10.46
8168.00	-1.36	-1.36	-1.62	-1.36	-1.36	-1.62	-0.23	7.78	7.78	10.45
8169.00	-1.36	-1.37	-1.63	-1.36	-1.37	-1.63	-0.23	7.78	7.78	10.45
8170.00	-1.37	-1.37	-1.63	-1.37	-1.37	-1.63	-0.24	7.78	7.78	10.45
8171.00	-1.37	-1.38	-1.63	-1.37	-1.38	-1.63	-0.24	7.78	7.78	10.45
8172.00	-1.37	-1.38	-1.64	-1.37	-1.38	-1.64	-0.25	7.78	7.78	10.45
8173.00	-1.38	-1.38	-1.64	-1.38	-1.38	-1.64	-0.25	7.78	7.78	10.45
8174.00	-1.38	-1.39	-1.65	-1.38	-1.39	-1.65	-0.25	7.78	7.78	10.45
8175.00	-1.38	-1.39	-1.65	-1.38	-1.39	-1.65	-0.26	7.78	7.78	10.44
8176.00	-1.39	-1.40	-1.65	-1.39	-1.40	-1.65	-0.26	7.78	7.78	10.44
8177.00	-1.39	-1.40	-1.66	-1.39	-1.40	-1.66	-0.27	7.78	7.77	10.44
8178.00	-1.40	-1.40	-1.66	-1.40	-1.40	-1.66	-0.27	7.77	7.77	10.44
8179.00	-1.40	-1.41	-1.67	-1.40	-1.41	-1.67	-0.28	7.77	7.77	10.44
8180.00	-1.40	-1.41	-1.67	-1.40	-1.41	-1.67	-0.28	7.77	7.77	10.44
8181.00	-1.41	-1.42	-1.67	-1.41	-1.42	-1.67	-0.29	7.77	7.77	10.43
8182.00	-1.41	-1.42	-1.68	-1.41	-1.42	-1.68	-0.29	7.77	7.77	10.43
8183.00	-1.42	-1.42	-1.68	-1.42	-1.42	-1.68	-0.29	7.77	7.77	10.43
8184.00	-1.42	-1.43	-1.69	-1.42	-1.43	-1.69	-0.30	7.77	7.77	10.43
8185.00	-1.42	-1.43	-1.69	-1.42	-1.43	-1.69	-0.30	7.77	7.77	10.43
8186.00	-1.43	-1.44	-1.69	-1.43	-1.44	-1.69	-0.31	7.77	7.76	10.43
8187.00	-1.43	-1.44	-1.70	-1.43	-1.44	-1.70	-0.31	7.77	7.76	10.42
8188.00	-1.44	-1.44	-1.70	-1.44	-1.44	-1.70	-0.32	7.76	7.76	10.42
8189.00	-1.44	-1.45	-1.71	-1.44	-1.45	-1.71	-0.32	7.76	7.76	10.42
8190.00	-1.45	-1.45	-1.71	-1.45	-1.45	-1.71	-0.33	7.76	7.76	10.42
8191.00	-1.45	-1.46	-1.72	-1.45	-1.46	-1.72	-0.33	7.76	7.76	10.42
8192.00	-1.45	-1.46	-1.72	-1.45	-1.46	-1.72	-0.34	7.76	7.76	10.41
8193.00	-1.46	-1.46	-1.72	-1.46	-1.47	-1.72	-0.34	7.76	7.76	10.41
8194.00	-1.46	-1.47	-1.73	-1.46	-1.47	-1.73	-0.35	7.76	7.76	10.41
8195.00	-1.47	-1.47	-1.73	-1.47	-1.47	-1.73	-0.35	7.76	7.75	10.41
8196.00	-1.47	-1.48	-1.74	-1.47	-1.48	-1.74	-0.36	7.75	7.75	10.41
8197.00	-1.47	-1.48	-1.74	-1.47	-1.48	-1.74	-0.36	7.75	7.75	10.40
8198.00	-1.48	-1.48	-1.74	-1.48	-1.48	-1.74	-0.37	7.75	7.75	10.40
8199.00	-1.48	-1.49	-1.75	-1.48	-1.49	-1.75	-0.37	7.75	7.75	10.40
8200.00	-1.48	-1.49	-1.75	-1.48	-1.49	-1.75	-0.38	7.75	7.75	10.40
8201.00	-1.49	-1.49	-1.75	-1.49	-1.49	-1.75	-0.38	7.75	7.75	10.39
8202.00	-1.49	-1.50	-1.76	-1.49	-1.50	-1.76	-0.38	7.75	7.75	10.39
8203.00	-1.49	-1.50	-1.76	-1.50	-1.50	-1.76	-0.39	7.75	7.75	10.39
8204.00	-1.50	-1.51	-1.77	-1.50	-1.51	-1.77	-0.39	7.75	7.75	10.39
8205.00	-1.50	-1.51	-1.77	-1.50	-1.51	-1.77	-0.40	7.75	7.75	10.39
8206.00	-1.51	-1.51	-1.77	-1.51	-1.51	-1.77	-0.40	7.75	7.75	10.38
8207.00	-1.51	-1.52	-1.78	-1.51	-1.52	-1.78	-0.41	7.75	7.75	10.38
8208.00	-1.51	-1.52	-1.78	-1.52	-1.52	-1.78	-0.41	7.75	7.74	10.38
8209.00	-1.52	-1.53	-1.79	-1.52	-1.53	-1.79	-0.42	7.74	7.74	10.38
8210.00	-1.52	-1.53	-1.79	-1.52	-1.53	-1.79	-0.42	7.74	7.74	10.38
8211.00	-1.53	-1.53	-1.79	-1.53	-1.54	-1.79	-0.43	7.74	7.74	10.38
8212.00	-1.53	-1.54	-1.80	-1.53	-1.54	-1.80	-0.43	7.74	7.74	10.37
8213.00	-1.54	-1.54	-1.80	-1.54	-1.54	-1.80	-0.43	7.74	7.74	10.37
8214.00	-1.54	-1.55	-1.81	-1.54	-1.55	-1.81	-0.44	7.74	7.74	10.37
8215.00	-1.54	-1.55	-1.81	-1.54	-1.55	-1.81	-0.44	7.74	7.74	10.37
8216.00	-1.55	-1.56	-1.82	-1.55	-1.56	-1.82	-0.45	7.74	7.74	10.37
8217.00	-1.55	-1.56	-1.82	-1.55	-1.56	-1.82	-0.45	7.74	7.73	10.36
8218.00	-1.56	-1.56	-1.82	-1.56	-1.56	-1.82	-0.46	7.73	7.73	10.36
8219.00	-1.56	-1.57	-1.83	-1.56	-1.57	-1.83	-0.46	7.73	7.73	10.36
8220.00	-1.56	-1.57	-1.83	-1.56	-1.57	-1.83	-0.47	7.73	7.73	10.36
8221.00	-1.57	-1.57	-1.84	-1.57	-1.57	-1.84	-0.47	7.73	7.73	10.36
8222.00	-1.57	-1.58	-1.84	-1.57	-1.58	-1.84	-0.48	7.73	7.73	10.35
8223.00	-1.57	-1.58	-1.84	-1.57	-1.58	-1.84	-0.48	7.73	7.73	10.35
8224.00	-1.58	-1.58	-1.85	-1.58	-1.59	-1.85	-0.49	7.73	7.73	10.35
8225.00	-1.58	-1.59	-1.85	-1.58	-1.59	-1.85	-0.49	7.73	7.73	10.35
8226.00	-1.58	-1.59	-1.85	-1.58	-1.59	-1.85	-0.49	7.73	7.73	10.35
8227.00	-1.59	-1.60	-1.86	-1.59	-1.60	-1.86	-0.50	7.73	7.73	10.34
8228.00	-1.59	-1.60	-1.86	-1.59	-1.60	-1.86	-0.50	7.73	7.73	10.34
8229.00	-1.60	-1.60	-1.87	-1.60	-1.60	-1.87	-0.51	7.73	7.73	10.34
8230.00	-1.60	-1.61	-1.87	-1.60	-1.61	-1.87	-0.51	7.73	7.72	10.34
8231.00	-1.60	-1.61	-1.87	-1.60	-1.61	-1.87	-0.52	7.72	7.72	10.34
8232.00	-1.61	-1.62	-1.88	-1.61	-1.62	-1.88	-0.52	7.72	7.72	10.34
8233.00	-1.61	-1.62	-1.88	-1.61	-1.62	-1.88	-0.52	7.72	7.72	10.33
8234.00	-1.62	-1.62	-1.89	-1.62	-1.62	-1.89	-0.53	7.72	7.72	10.33
8235.00	-1.62	-1.63	-1.89	-1.62	-1.63	-1.89	-0.53	7.72	7.72	10.33
8236.00	-1.62	-1.63	-1.89	-1.62	-1.63	-1.89	-0.54	7.72	7.72	10.33
8237.00	-1.63	-1.64	-1.90	-1.63	-1.64	-1.90	-0.54	7.72	7.72	10.33
8238.00	-1.63	-1.64	-1.90	-1.63	-1.64	-1.90	-0.55	7.72	7.72	10.32
8239.00	-1.64	-1.64	-1.91	-1.64	-1.64	-1.91	-0.55	7.72	7.71	10.32
8240.00	-1.64	-1.65	-1.91	-1.64	-1.65	-1.91	-0.56	7.71	7.71	10.32
8241.00	-1.64	-1.65	-1.91	-1.64	-1.65	-1.91	-0.56	7.71	7.71	10.32
8242.00	-1.65	-1.66	-1.92	-1.65	-1.66	-1.92	-0.56	7.71	7.71	10.32
8243.00	-1.65	-1.66	-1.92	-1.65	-1.66	-1.92	-0.57	7.71	7.71	10.32
8244.00	-1.66	-1.66	-1.93	-1.66	-1.66	-1.93	-0.57	7.71	7.71	10.31
8245.00	-1.66	-1.67	-1.93	-1.66	-1.67	-1.93	-0.58	7.71	7.71	10.31
8246.00	-1.66	-1.67	-1.93	-1.66	-1.67	-1.93	-0.58	7.71	7.71	10.31
8247.00	-1.67	-1.67	-1.94	-1.67	-1.67	-1.94	-0.59	7.71	7.71	10.31
8248.00	-1.67	-1.68	-1.94	-1.67	-1.68	-1.94	-0.59	7.71	7.71	10.31
8249.00	-1.67	-1.68	-1.94	-1.67	-1.68	-1.94	-0.59	7.71	7.71	10.31
8250.00	-1.68	-1.68	-1.95	-1.68	-1.68	-1.95	-0.60	7.71	7.71	10.30
8251.00	-1.68	-1.69	-1.95	-1.68	-1.69	-1.95	-0.60	7.71	7.71	10.30
8252.00	-1.68	-1.69	-1.95	-1.68	-1.69	-1.95	-0.61	7.71	7.70	10.30
8253.00	-1.69	-1.70	-1.96	-1.69	-1.70	-1.96	-0.61	7.70	7.70	10.30
8254.00	-1.69	-1.70	-1.96	-1.69	-1.70	-1.96	-0.62	7.70	7.70	10.30
8255.00	-1.70	-1.70	-1.97	-1.70	-1.70	-1.97	-0.62	7.70	7.70	10.30
8256.00	-1.70	-1.71	-1.97	-1.70	-1.71	-1.97	-0.62	7.70	7.70	10.29
8257.00	-1.70	-1.71	-1.97	-1.70	-1.71	-1.97	-0.63	7.70	7.70	10.29
8258.00	-1.71	-1.72	-1.98	-1.71	-1.72	-1.98	-0.63	7.70	7.70	10.29
8259.00	-1.71	-1.72	-1.98	-1.71	-1.72	-1.98	-0.64	7.70	7.70	10.29
8260.00	-1.72	-1.72	-1.99	-1.72	-1.72	-1.99	-0.64	7.70	7.70	10.29
8261.00	-1.72	-1.73	-1.99	-1.72	-1.73	-1.99	-0.64	7.70	7.69	10.29
8262.00	-1.72	-1.73	-1.99	-1.72	-1.73	-1.99	-0.65	7.70	7.69	10.29
8263.00	-1.73	-1.73	-2.00	-1.73	-1.74	-2.00	-0.65	7.69	7.69	10.28
8264.00	-1.73	-1.74	-2.00	-1.73	-1.74	-2.00	-0.66	7.69	7.69	10.28
8265.00	-1.73	-1.74	-2.01	-1.73	-1.74	-2.01	-0.66	7.69	7.69	10.28
8266.00	-1.74	-1.75	-2.01	-1.74	-1.75	-2.01	-0.66	7.69	7.69	10.28
8267.00	-1.74	-1.75	-2.01	-1.74	-1.75	-2.01	-0.67	7.69	7.69	10.28
8268.00	-1.75	-1.75	-2.02	-1.75	-1.75	-2.02	-0.67	7.69	7.69	10.28
8269.00	-1.75	-1.76	-2.02	-1.75	-1.76	-2.02	-0.68	7.69	7.69	10.28
8270.00	-1.75	-1.76	-2.02	-1.75	-1.76	-2.02	-0.68	7.69	7.69	10.28
8271.00	-1.76	-1.76	-2.03	-1.76	-1.76	-2.03	-0.68	7.69	7.69	10.27
8272.00	-1.76	-1.77	-2.03	-1.76	-1.77	-2.03	-0.69	7.69	7.69	10.27
8273.00	-1.76	-1.77	-2.03	-1.76	-1.77	-2.03	-0.69	7.69	7.69	10.27
8274.00	-1.77	-1.77	-2.04	-1.77	-1.77	-2.04	-0.69	7.69	7.69	10.27
8275.00	-1.77	-1.78	-2.04	-1.77	-1.78	-2.04	-0.70	7.69	7.68	10.27
8276.00	-1.77	-1.78	-2.05	-1.77	-1.78	-2.05	-0.70	7.69	7.68	10.27
8277.00	-1.78	-1.79	-2.05	-1.78	-1.79	-2.05	-0.70	7.68	7.68	10.27
8278.00	-1.78	-1.79	-2.05	-1.78	-1.79	-2.05	-0.71	7.68	7.68	10.27
8279.00	-1.78	-1.79	-2.06	-1.78	-1.79	-2.06	-0.71	7.68	7.68	10.27
8280.00	-1.79	-1.80	-2.06	-1.79	-1.80	-2.06	-0.71	7.68	7.68	10.27
8281.00	-1.79	-1.80	-2.06	-1.79	-1.80	-2.06	-0.72	7.68	7.68	10.27
8282.00	-1.80	-1.80	-2.07	-1.80	-1.80	-2.07	-0.72	7.68	7.68	10.27
8283.00	-1.80	-1.81	-2.07	-1.80	-1.81	-2.07	-0.72	7.68	7.68	10.27
8284.00	-1.80	-1.81	-2.08	-1.80	-1.81	-2.08	-0.73	7.68	7.68	10.27
8285.00	-1.81	-1.82	-2.08	-1.81	-1.82	-2.08	-0.73	7.68	7.68	10.26
8286.00	-1.81	-1.82	-2.08	-1.81	-1.82	-2.08	-0.74	7.68	7.68	10.26
8287.00	-1.81	-1.82	-2.09	-1.81	-1.82	-2.09	-0.74	7.68	7.67	10.26
8288.00	-1.82	-1.83	-2.09	-1.82	-1.83	-2.09	-0.74	7.68	7.67	10.26
8289.00	-1.82	-1.83	-2.09	-1.82	-1.83	-2.09	-0.75	7.67	7.67	10.26
8290.00	-1.83	-1.83	-2.10	-1.83	-1.83	-2.10	-0.75	7.67	7.67	10.26
8291.00	-1.83	-1.84	-2.10	-1.83	-1.84	-2.10	-0.75	7.67	7.67	10.26
8292.00	-1.83	-1.84	-2.11	-1.83	-1.84	-2.11	-0.76	7.67	7.67	10.26
8293.00	-1.84	-1.84	-2.11	-1.84	-1.84	-2.11	-0.76	7.67	7.67	10.26
8294.00	-1.84	-1.85	-2.11	-1.84	-1.85	-2.11	-0.76	7.67	7.67	10.26
8295.00	-1.84	-1.85	-2.12	-1.84	-1.85	-2.12	-0.77	7.67	7.67	10.26
8296.00	-1.85	-1.85	-2.12	-1.85	-1.85	-2.12	-0.77	7.67	7.67	10.26
8297.00	-1.85	-1.86	-2.12	-1.85	-1.86	-2.12	-0.77	7.67	7.67	10.26
8298.00	-1.85	-1.86	-2.13	-1.85	-1.86	-2.13	-0.78	7.67	7.67	10.26
8299.00	-1.86	-1.87	-2.13	-1.86	-1.87	-2.13	-0.78	7.67	7.67	10.26
