 TIME                    	Front                    	Back                     	Left                     	Right                    	Bottom  
7393	1.838146	1.838033	1.781016	1.781136	7.549170
7394	1.833570	1.833457	1.776419	1.776539	7.548461
7395	1.828987	1.828874	1.771816	1.771936	7.547746
7396	1.824402	1.824289	1.767211	1.767331	7.547028
7397	1.819819	1.819706	1.762608	1.762727	7.546311
7398	1.815239	1.815125	1.758007	1.758126	7.545595
7399	1.810660	1.810547	1.753407	1.753527	7.544879
7400	1.806081	1.805968	1.748809	1.748928	7.544162
7401	1.801506	1.801393	1.744213	1.744333	7.543454
7402	1.796977	1.796864	1.739664	1.739784	7.542817
7403	1.792514	1.792401	1.735181	1.735301	7.542235
7404	1.788089	1.787976	1.730736	1.730855	7.541681
7405	1.783659	1.783546	1.726286	1.726406	7.541117
7406	1.779198	1.779085	1.721805	1.721925	7.540528
7407	1.774701	1.774588	1.717288	1.717408	7.539909
7408	1.770164	1.770051	1.712731	1.712851	7.539248
7409	1.765581	1.765468	1.708127	1.708247	7.538537
7410	1.760953	1.760840	1.703479	1.703599	7.537778
7411	1.756297	1.756183	1.698802	1.698922	7.536989
7412	1.751632	1.751519	1.694117	1.694237	7.536185
7413	1.746968	1.746855	1.689433	1.689553	7.535372
7414	1.742306	1.742192	1.684750	1.684870	7.534552
7415	1.737645	1.737532	1.680069	1.680189	7.533727
7416	1.732982	1.732869	1.675386	1.675505	7.532894
7417	1.728310	1.728197	1.670694	1.670813	7.532047
7418	1.723625	1.723512	1.665988	1.666107	7.531183
7419	1.718927	1.718814	1.661270	1.661390	7.530306
7420	1.714223	1.714110	1.656546	1.656665	7.529421
7421	1.709517	1.709404	1.651818	1.651938	7.528530
7422	1.704808	1.704695	1.647089	1.647209	7.527632
7423	1.700095	1.699982	1.642356	1.642476	7.526726
7424	1.695377	1.695264	1.637618	1.637738	7.525813
7425	1.690660	1.690547	1.632881	1.633000	7.524907
7426	1.686003	1.685890	1.628203	1.628323	7.524113
7427	1.681509	1.681396	1.623689	1.623809	7.523555
7428	1.677217	1.677103	1.619377	1.619497	7.523250
7429	1.673088	1.672975	1.615229	1.615349	7.523159
7430	1.669061	1.668948	1.611184	1.611303	7.523219
7431	1.665096	1.664982	1.607199	1.607318	7.523395
7432	1.661156	1.661043	1.603240	1.603359	7.523623
7433	1.657157	1.657044	1.599221	1.599341	7.523739
7434	1.652931	1.652818	1.594975	1.595095	7.523501
7435	1.648446	1.648332	1.590469	1.590589	7.522977
7436	1.643819	1.643706	1.585821	1.585941	7.522292
7437	1.639136	1.639023	1.581116	1.581236	7.521512
7438	1.634435	1.634322	1.576394	1.576514	7.520673
7439	1.629733	1.629620	1.571670	1.571790	7.519799
7440	1.625031	1.624918	1.566947	1.567067	7.518901
7441	1.620325	1.620212	1.562220	1.562339	7.517979
7442	1.615609	1.615496	1.557483	1.557603	7.517039
7443	1.610885	1.610772	1.552737	1.552857	7.516085
7444	1.606155	1.606042	1.547986	1.548106	7.515121
7445	1.601421	1.601308	1.543231	1.543351	7.514150
7446	1.596685	1.596572	1.538474	1.538594	7.513176
7447	1.591948	1.591835	1.533716	1.533836	7.512198
7448	1.587211	1.587097	1.528958	1.529077	7.511220
7449	1.582478	1.582365	1.524205	1.524324	7.510256
7450	1.577813	1.577699	1.519518	1.519638	7.509408
7451	1.573278	1.573165	1.514963	1.515083	7.508714
7452	1.568850	1.568737	1.510515	1.510634	7.508103
7453	1.564423	1.564310	1.506067	1.506187	7.507467
7454	1.559978	1.559865	1.501602	1.501722	7.506850
7455	1.555501	1.555388	1.497105	1.497225	7.506184
7456	1.550943	1.550829	1.492526	1.492645	7.505441
7457	1.546330	1.546217	1.487893	1.488012	7.504666
7458	1.541673	1.541560	1.483214	1.483334	7.503830
7459	1.536970	1.536857	1.478491	1.478611	7.502944
7460	1.532251	1.532138	1.473750	1.473870	7.502036
7461	1.527532	1.527419	1.469010	1.469130	7.501118
7462	1.522820	1.522706	1.464277	1.464396	7.500197
7463	1.518116	1.518003	1.459552	1.459672	7.499279
7464	1.513418	1.513305	1.454833	1.454953	7.498360
7465	1.508718	1.508605	1.450112	1.450232	7.497435
7466	1.504012	1.503899	1.445385	1.445505	7.496503
7467	1.499300	1.499187	1.440652	1.440772	7.495565
7468	1.494585	1.494471	1.435916	1.436036	7.494623
7469	1.489869	1.489756	1.431179	1.431299	7.493681
7470	1.485157	1.485044	1.426446	1.426566	7.492741
7471	1.480449	1.480336	1.421717	1.421837	7.491805
7472	1.475749	1.475636	1.416996	1.417116	7.490876
7473	1.471059	1.470946	1.412285	1.412405	7.489960
7474	1.466394	1.466281	1.407599	1.407719	7.489077
7475	1.461788	1.461675	1.402973	1.403093	7.488267
7476	1.457266	1.457153	1.398431	1.398550	7.487543
7477	1.452817	1.452704	1.393961	1.394081	7.486893
7478	1.448410	1.448297	1.389533	1.389653	7.486286
7479	1.444004	1.443891	1.385107	1.385226	7.485686
7480	1.439554	1.439441	1.380636	1.380756	7.485045
7481	1.435025	1.434912	1.376087	1.376207	7.484332
7482	1.430420	1.430307	1.371461	1.371580	7.483554
7483	1.425772	1.425658	1.366791	1.366911	7.482739
7484	1.421112	1.420999	1.362110	1.362230	7.481909
7485	1.416457	1.416344	1.357434	1.357554	7.481071
7486	1.411809	1.411696	1.352765	1.352885	7.480231
7487	1.407170	1.407057	1.348104	1.348224	7.479393
7488	1.402537	1.402424	1.343450	1.343570	7.478555
7489	1.397904	1.397791	1.338795	1.338915	7.477713
7490	1.393266	1.393152	1.334136	1.334256	7.476864
7491	1.388624	1.388511	1.329473	1.329593	7.476011
7492	1.383982	1.383869	1.324810	1.324930	7.475158
7493	1.379342	1.379229	1.320148	1.320268	7.474305
7494	1.374704	1.374591	1.315489	1.315609	7.473452
7495	1.370069	1.369956	1.310833	1.310953	7.472602
7496	1.365438	1.365325	1.306181	1.306301	7.471755
7497	1.360815	1.360702	1.301537	1.301656	7.470917
7498	1.356211	1.356098	1.296911	1.297031	7.470105
7499	1.351661	1.351548	1.292340	1.292460	7.469357
7500	1.347172	1.347058	1.287830	1.287950	7.468663
7501	1.342710	1.342597	1.283347	1.283467	7.467995
7502	1.338272	1.338158	1.278888	1.279008	7.467367
7503	1.333856	1.333742	1.274451	1.274571	7.466760
7504	1.329410	1.329297	1.269984	1.270104	7.466114
7505	1.324897	1.324784	1.265450	1.265570	7.465410
7506	1.320325	1.320212	1.260857	1.260977	7.464656
7507	1.315722	1.315609	1.256233	1.256352	7.463876
7508	1.311113	1.311000	1.251602	1.251722	7.463084
7509	1.306509	1.306396	1.246976	1.247096	7.462289
7510	1.301911	1.301798	1.242357	1.242477	7.461492
7511	1.297321	1.297207	1.237745	1.237864	7.460697
7512	1.292733	1.292620	1.233136	1.233256	7.459900
7513	1.288142	1.288029	1.228523	1.228643	7.459095
7514	1.283543	1.283429	1.223902	1.224022	7.458281
7515	1.278936	1.278822	1.219273	1.219393	7.457458
7516	1.274325	1.274211	1.214641	1.214761	7.456630
7517	1.269711	1.269598	1.210006	1.210126	7.455797
7518	1.265097	1.264984	1.205370	1.205490	7.454962
7519	1.260483	1.260370	1.200734	1.200854	7.454123
7520	1.255869	1.255756	1.196099	1.196219	7.453283
7521	1.251259	1.251145	1.191467	1.191587	7.452446
7522	1.246658	1.246544	1.186844	1.186964	7.451618
7523	1.242071	1.241958	1.182236	1.182356	7.450806
7524	1.237516	1.237402	1.177659	1.177779	7.450032
7525	1.232999	1.232885	1.173121	1.173241	7.449291
7526	1.228491	1.228378	1.168592	1.168712	7.448552
7527	1.223965	1.223852	1.164045	1.164165	7.447797
7528	1.219406	1.219293	1.159465	1.159585	7.447011
7529	1.214817	1.214704	1.154854	1.154974	7.446200
7530	1.210206	1.210093	1.150221	1.150341	7.445367
7531	1.205583	1.205470	1.145576	1.145696	7.444522
7532	1.200962	1.200848	1.140934	1.141053	7.443676
7533	1.196349	1.196235	1.136299	1.136419	7.442832
7534	1.191744	1.191630	1.131672	1.131792	7.441993
7535	1.187147	1.187033	1.127053	1.127173	7.441160
7536	1.182555	1.182441	1.122440	1.122559	7.440329
7537	1.177960	1.177846	1.117823	1.117943	7.439493
7538	1.173358	1.173244	1.113199	1.113319	7.438650
7539	1.168750	1.168637	1.108570	1.108690	7.437802
7540	1.164140	1.164026	1.103938	1.104058	7.436951
7541	1.159529	1.159416	1.099306	1.099426	7.436099
7542	1.154921	1.154808	1.094675	1.094795	7.435248
7543	1.150314	1.150201	1.090047	1.090167	7.434396
7544	1.145710	1.145597	1.085421	1.085541	7.433546
7545	1.141113	1.141000	1.080803	1.080922	7.432716
7546	1.136608	1.136495	1.076276	1.076396	7.432051
7547	1.132301	1.132188	1.071947	1.072067	7.431645
7548	1.128181	1.128068	1.067806	1.067926	7.431432
7549	1.124165	1.124051	1.063769	1.063889	7.431323
7550	1.120181	1.120067	1.059764	1.059884	7.431266
7551	1.116205	1.116092	1.055767	1.055887	7.431263
7552	1.112218	1.112104	1.051759	1.051879	7.431269
7553	1.108145	1.108032	1.047665	1.047785	7.431153
7554	1.103873	1.103760	1.043371	1.043491	7.430769
7555	1.099401	1.099287	1.038876	1.038996	7.430178
7556	1.094824	1.094710	1.034276	1.034396	7.429467
7557	1.090203	1.090089	1.029633	1.029753	7.428678
7558	1.085561	1.085447	1.024968	1.025088	7.427833
7559	1.080911	1.080798	1.020295	1.020415	7.426954
7560	1.076261	1.076148	1.015623	1.015743	7.426054
7561	1.071609	1.071496	1.010948	1.011068	7.425134
7562	1.066950	1.066837	1.006266	1.006386	7.424196
7563	1.062283	1.062170	1.001577	1.001697	7.423243
7564	1.057609	1.057495	0.996880	0.996999	7.422276
7565	1.052927	1.052813	0.992175	0.992295	7.421298
7566	1.048241	1.048127	0.987467	0.987587	7.420315
7567	1.043554	1.043441	0.982758	0.982878	7.419327
7568	1.038868	1.038754	0.978049	0.978169	7.418335
7569	1.034187	1.034073	0.973346	0.973465	7.417366
7570	1.029619	1.029505	0.968755	0.968875	7.416612
7571	1.025306	1.025192	0.964420	0.964540	7.416211
7572	1.021245	1.021132	0.960339	0.960459	7.416081
7573	1.017304	1.017190	0.956376	0.956496	7.416047
7574	1.013391	1.013277	0.952442	0.952562	7.416067
7575	1.009431	1.009318	0.948462	0.948582	7.416028
7576	1.005366	1.005253	0.944375	0.944495	7.415889
7577	1.001178	1.001065	0.940165	0.940285	7.415610
7578	0.996802	0.996689	0.935766	0.935886	7.415078
7579	0.992242	0.992129	0.931183	0.931303	7.414350
7580	0.987589	0.987475	0.926507	0.926626	7.413509
7581	0.982900	0.982787	0.921794	0.921914	7.412600
7582	0.978202	0.978088	0.917073	0.917193	7.411648
7583	0.973505	0.973392	0.912353	0.912473	7.410671
7584	0.968808	0.968695	0.907633	0.907753	7.409672
7585	0.964106	0.963993	0.902908	0.903028	7.408655
7586	0.959397	0.959283	0.898175	0.898295	7.407621
7587	0.954681	0.954568	0.893437	0.893557	7.406577
7588	0.949962	0.949848	0.888695	0.888814	7.405525
7589	0.945240	0.945126	0.883950	0.884070	7.404467
7590	0.940519	0.940406	0.879206	0.879326	7.403409
7591	0.935804	0.935690	0.874468	0.874588	7.402356
7592	0.931096	0.930983	0.869738	0.869858	7.401311
7593	0.926402	0.926289	0.865021	0.865141	7.400290
7594	0.921788	0.921674	0.860384	0.860504	7.399397
7595	0.917289	0.917176	0.855863	0.855983	7.398617
7596	0.912833	0.912720	0.851385	0.851505	7.397847
7597	0.908360	0.908246	0.846890	0.847009	7.397062
7598	0.903859	0.903746	0.842367	0.842487	7.396261
7599	0.899313	0.899200	0.837798	0.837918	7.395414
7600	0.894718	0.894605	0.833181	0.833301	7.394537
7601	0.890152	0.890038	0.828592	0.828712	7.393730
7602	0.885599	0.885485	0.824016	0.824136	7.392890
7603	0.881000	0.880887	0.819395	0.819515	7.392000
7604	0.876378	0.876265	0.814750	0.814870	7.391091
7605	0.871755	0.871642	0.810105	0.810225	7.390178
7606	0.867140	0.867027	0.805467	0.805587	7.389268
7607	0.862537	0.862424	0.800841	0.800961	7.388366
7608	0.857943	0.857829	0.796224	0.796344	7.387469
7609	0.853349	0.853236	0.791607	0.791727	7.386569
7610	0.848751	0.848638	0.786986	0.787106	7.385666
7611	0.844149	0.844036	0.782362	0.782482	7.384760
7612	0.839546	0.839433	0.777736	0.777856	7.383853
7613	0.834945	0.834831	0.773112	0.773232	7.382947
7614	0.830347	0.830234	0.768491	0.768611	7.382045
7615	0.825754	0.825641	0.763876	0.763996	7.381146
7616	0.821167	0.821054	0.759266	0.759386	7.380254
7617	0.816591	0.816478	0.754667	0.754787	7.379380
7618	0.812064	0.811951	0.750118	0.750238	7.378578
7619	0.807603	0.807490	0.745634	0.745754	7.377836
7620	0.803188	0.803074	0.741196	0.741316	7.377136
7621	0.798819	0.798705	0.736805	0.736925	7.376495
7622	0.794490	0.794377	0.732454	0.732574	7.375897
7623	0.790169	0.790056	0.728111	0.728231	7.375309
7624	0.785818	0.785705	0.723737	0.723857	7.374690
7625	0.781398	0.781285	0.719294	0.719414	7.374001
7626	0.776902	0.776788	0.714775	0.714895	7.373244
7627	0.772358	0.772245	0.710208	0.710328	7.372447
7628	0.767800	0.767687	0.705627	0.705747	7.371629
7629	0.763243	0.763129	0.701047	0.701166	7.370801
7630	0.758690	0.758577	0.696471	0.696591	7.369968
7631	0.754145	0.754032	0.691903	0.692023	7.369135
7632	0.749605	0.749492	0.687340	0.687459	7.368300
7633	0.745063	0.744949	0.682774	0.682894	7.367457
7634	0.740513	0.740400	0.678202	0.678322	7.366606
7635	0.735958	0.735845	0.673623	0.673743	7.365747
7636	0.731400	0.731287	0.669042	0.669162	7.364883
7637	0.726841	0.726728	0.664460	0.664580	7.364017
7638	0.722283	0.722170	0.659879	0.659998	7.363149
7639	0.717726	0.717612	0.655298	0.655418	7.362279
7640	0.713171	0.713057	0.650720	0.650840	7.361410
7641	0.708621	0.708507	0.646147	0.646267	7.360546
7642	0.704082	0.703969	0.641586	0.641706	7.359700
7643	0.699605	0.699492	0.637085	0.637205	7.358940
7644	0.695208	0.695095	0.632666	0.632786	7.358258
7645	0.690918	0.690805	0.628354	0.628473	7.357730
7646	0.686781	0.686668	0.624194	0.624314	7.357407
7647	0.682747	0.682634	0.620138	0.620258	7.357190
7648	0.678684	0.678571	0.616053	0.616172	7.356915
7649	0.674502	0.674389	0.611848	0.611968	7.356523
7650	0.670162	0.670049	0.607485	0.607605	7.355953
7651	0.665684	0.665570	0.602983	0.603103	7.355246
7652	0.661137	0.661023	0.598412	0.598532	7.354462
7653	0.656566	0.656453	0.593818	0.593938	7.353630
7654	0.651989	0.651876	0.589218	0.589338	7.352769
7655	0.647415	0.647301	0.584619	0.584739	7.351889
7656	0.642840	0.642727	0.580021	0.580141	7.350993
7657	0.638259	0.638145	0.575416	0.575536	7.350077
7658	0.633666	0.633553	0.570800	0.570920	7.349144
7659	0.629064	0.628951	0.566174	0.566294	7.348195
7660	0.624455	0.624342	0.561542	0.561662	7.347236
7661	0.619842	0.619729	0.556905	0.557025	7.346267
7662	0.615226	0.615113	0.552266	0.552385	7.345292
7663	0.610609	0.610495	0.547625	0.547744	7.344312
7664	0.605991	0.605878	0.542984	0.543103	7.343329
7665	0.601378	0.601265	0.538348	0.538468	7.342357
7666	0.596822	0.596709	0.533768	0.533888	7.341480
7667	0.592364	0.592251	0.529287	0.529407	7.340701
7668	0.587949	0.587836	0.524849	0.524969	7.339932
7669	0.583511	0.583398	0.520388	0.520508	7.339133
7670	0.579040	0.578927	0.515894	0.516014	7.338314
7671	0.574547	0.574434	0.511378	0.511498	7.337477
7672	0.570021	0.569908	0.506829	0.506949	7.336600
7673	0.565449	0.565336	0.502234	0.502354	7.335675
7674	0.560836	0.560723	0.497597	0.497717	7.334707
7675	0.556196	0.556083	0.492934	0.493054	7.333711
7676	0.551551	0.551438	0.488265	0.488385	7.332704
7677	0.546909	0.546796	0.483600	0.483720	7.331691
7678	0.542272	0.542159	0.478940	0.479059	7.330675
7679	0.537640	0.537526	0.474284	0.474404	7.329659
7680	0.533009	0.532895	0.469630	0.469749	7.328638
7681	0.528373	0.528259	0.464970	0.465090	7.327608
7682	0.523729	0.523615	0.460303	0.460423	7.326568
7683	0.519078	0.518965	0.455629	0.455749	7.325522
7684	0.514426	0.514312	0.450953	0.451073	7.324470
7685	0.509772	0.509659	0.446276	0.446396	7.323417
7686	0.505121	0.505007	0.441601	0.441721	7.322363
7687	0.500473	0.500360	0.436930	0.437050	7.321310
7688	0.495830	0.495717	0.432264	0.432384	7.320262
7689	0.491196	0.491083	0.427607	0.427727	7.319223
7690	0.486589	0.486475	0.422976	0.423096	7.318220
7691	0.482045	0.481932	0.418410	0.418530	7.317298
7692	0.477597	0.477484	0.413939	0.414058	7.316481
7693	0.473205	0.473092	0.409523	0.409643	7.315698
7694	0.468805	0.468692	0.405101	0.405221	7.314909
7695	0.464379	0.464266	0.400652	0.400772	7.314106
7696	0.459923	0.459810	0.396173	0.396293	7.313281
7697	0.455433	0.455320	0.391660	0.391780	7.312429
7698	0.450898	0.450785	0.387101	0.387221	7.311525
7699	0.446322	0.446209	0.382502	0.382622	7.310584
7700	0.441734	0.441621	0.377890	0.378010	7.309627
7701	0.437149	0.437035	0.373281	0.373401	7.308666
7702	0.432572	0.432458	0.368681	0.368801	7.307704
7703	0.428006	0.427892	0.364091	0.364211	7.306749
7704	0.423447	0.423334	0.359509	0.359629	7.305795
7705	0.418890	0.418776	0.354928	0.355048	7.304837
7706	0.414328	0.414214	0.350343	0.350462	7.303874
7707	0.409762	0.409649	0.345753	0.345873	7.302908
7708	0.405196	0.405082	0.341163	0.341283	7.301939
7709	0.400631	0.400518	0.336575	0.336695	7.300972
7710	0.396070	0.395957	0.331990	0.332110	7.300005
7711	0.391511	0.391398	0.327408	0.327528	7.299039
7712	0.386955	0.386842	0.322828	0.322948	7.298075
7713	0.382406	0.382293	0.318256	0.318376	7.297119
7714	0.377871	0.377758	0.313697	0.313817	7.296178
7715	0.373371	0.373258	0.309174	0.309294	7.295281
7716	0.368925	0.368811	0.304704	0.304824	7.294439
7717	0.364524	0.364410	0.300280	0.300400	7.293638
7718	0.360144	0.360030	0.295877	0.295997	7.292862
7719	0.355786	0.355673	0.291496	0.291616	7.292127
7720	0.351446	0.351333	0.287133	0.287253	7.291413
7721	0.347091	0.346978	0.282754	0.282874	7.290693
7722	0.342673	0.342560	0.278313	0.278433	7.289893
7723	0.338182	0.338068	0.273798	0.273918	7.289028
7724	0.333660	0.333546	0.269252	0.269372	7.288135
7725	0.329134	0.329020	0.264702	0.264822	7.287228
7726	0.324609	0.324496	0.260154	0.260274	7.286311
7727	0.320086	0.319972	0.255607	0.255727	7.285384
7728	0.315560	0.315447	0.251057	0.251177	7.284446
7729	0.311027	0.310913	0.246500	0.246620	7.283496
7730	0.306484	0.306370	0.241933	0.242053	7.282531
7731	0.301933	0.301820	0.237358	0.237478	7.281555
7732	0.297378	0.297265	0.232780	0.232900	7.280573
7733	0.292821	0.292708	0.228199	0.228319	7.279584
7734	0.288263	0.288149	0.223617	0.223736	7.278589
7735	0.283703	0.283589	0.219033	0.219153	7.277590
7736	0.279144	0.279030	0.214450	0.214570	7.276590
7737	0.274590	0.274477	0.209872	0.209992	7.275593
7738	0.270054	0.269940	0.205313	0.205432	7.274622
7739	0.265584	0.265471	0.200820	0.200939	7.273745
7740	0.261233	0.261119	0.196445	0.196564	7.273010
7741	0.257022	0.256909	0.192211	0.192331	7.272449
7742	0.252905	0.252792	0.188071	0.188191	7.271970
7743	0.248795	0.248682	0.183938	0.184058	7.271497
7744	0.244607	0.244493	0.179726	0.179846	7.270928
7745	0.240286	0.240172	0.175381	0.175501	7.270228
7746	0.235842	0.235728	0.170914	0.171034	7.269408
7747	0.231320	0.231206	0.166368	0.166487	7.268508
7748	0.226767	0.226654	0.161790	0.161910	7.267565
7749	0.222209	0.222095	0.157208	0.157328	7.266597
7750	0.217653	0.217539	0.152628	0.152748	7.265611
7751	0.213099	0.212986	0.148050	0.148170	7.264613
7752	0.208544	0.208431	0.143471	0.143591	7.263602
7753	0.203982	0.203869	0.138885	0.139005	7.262576
7754	0.199411	0.199297	0.134289	0.134409	7.261535
7755	0.194833	0.194720	0.129687	0.129807	7.260484
7756	0.190252	0.190138	0.125082	0.125201	7.259426
7757	0.185668	0.185555	0.120474	0.120594	7.258361
7758	0.181082	0.180969	0.115864	0.115984	7.257290
7759	0.176493	0.176380	0.111251	0.111371	7.256212
7760	0.171902	0.171789	0.106636	0.106756	7.255129
7761	0.167314	0.167201	0.102024	0.102144	7.254049
7762	0.162745	0.162632	0.097431	0.097550	7.253009
7763	0.158323	0.158210	0.092986	0.093105	7.252228
7764	0.154165	0.154052	0.088804	0.088924	7.251779
7765	0.150223	0.150110	0.084839	0.084959	7.251568
7766	0.146389	0.146276	0.080982	0.081102	7.251478
7767	0.142570	0.142457	0.077141	0.077261	7.251416
7768	0.138676	0.138563	0.073224	0.073344	7.251258
7769	0.134602	0.134489	0.069126	0.069246	7.250868
7770	0.130302	0.130189	0.064801	0.064921	7.250218
7771	0.125836	0.125723	0.060311	0.060431	7.249392
7772	0.121298	0.121184	0.055748	0.055867	7.248469
7773	0.116736	0.116622	0.051161	0.051281	7.247485
7774	0.112166	0.112053	0.046566	0.046686	7.246460
7775	0.107596	0.107483	0.041971	0.042091	7.245409
7776	0.103025	0.102912	0.037376	0.037496	7.244337
7777	0.098450	0.098336	0.032775	0.032895	7.243247
7778	0.093866	0.093753	0.028167	0.028287	7.242142
7779	0.089277	0.089164	0.023554	0.023673	7.241025
7780	0.084683	0.084570	0.018935	0.019055	7.239898
7781	0.080082	0.079969	0.014310	0.014429	7.238760
7782	0.075479	0.075366	0.009682	0.009801	7.237618
7783	0.070876	0.070763	0.005055	0.005174	7.236474
7784	0.066278	0.066165	0.000432	0.000552	7.235333
7785	0.061688	0.061575	-0.004182	-0.004063	7.234201
7786	0.057118	0.057005	-0.008776	-0.008657	7.233102
7787	0.052647	0.052534	-0.013272	-0.013152	7.232159
7788	0.048333	0.048219	-0.017610	-0.017490	7.231380
7789	0.044107	0.043993	-0.021860	-0.021740	7.230675
7790	0.039967	0.039854	-0.026023	-0.025903	7.230136
7791	0.035935	0.035821	-0.030079	-0.029959	7.229740
7792	0.031901	0.031788	-0.034136	-0.034016	7.229315
7793	0.027745	0.027632	-0.038316	-0.038196	7.228743
7794	0.023420	0.023307	-0.042665	-0.042546	7.227986
7795	0.018964	0.018851	-0.047146	-0.047026	7.227102
7796	0.014453	0.014340	-0.051682	-0.051562	7.226153
7797	0.009932	0.009818	-0.056228	-0.056108	7.225172
7798	0.005418	0.005305	-0.060766	-0.060647	7.224175
7799	0.000917	0.000803	-0.065293	-0.065173	7.223172
7800	-0.003577	-0.003690	-0.069811	-0.069692	7.222164
7801	-0.008072	-0.008186	-0.074332	-0.074212	7.221144
7802	-0.012576	-0.012689	-0.078860	-0.078740	7.220111
7803	-0.017089	-0.017202	-0.083397	-0.083278	7.219066
7804	-0.021613	-0.021726	-0.087947	-0.087827	7.218004
7805	-0.026151	-0.026264	-0.092509	-0.092389	7.216926
7806	-0.030696	-0.030809	-0.097079	-0.096959	7.215838
7807	-0.035244	-0.035357	-0.101652	-0.101532	7.214744
7808	-0.039791	-0.039905	-0.106223	-0.106104	7.213648
7809	-0.044333	-0.044446	-0.110790	-0.110670	7.212555
7810	-0.048862	-0.048976	-0.115344	-0.115224	7.211479
7811	-0.053333	-0.053446	-0.119838	-0.119718	7.210490
7812	-0.057695	-0.057808	-0.124224	-0.124104	7.209623
7813	-0.061950	-0.062063	-0.128504	-0.128384	7.208873
7814	-0.066102	-0.066215	-0.132679	-0.132560	7.208265
7815	-0.070211	-0.070324	-0.136812	-0.136693	7.207680
7816	-0.074373	-0.074486	-0.140998	-0.140878	7.207037
7817	-0.078640	-0.078754	-0.145290	-0.145170	7.206286
7818	-0.083031	-0.083144	-0.149705	-0.149585	7.205411
7819	-0.087510	-0.087623	-0.154208	-0.154089	7.204450
7820	-0.092023	-0.092136	-0.158746	-0.158626	7.203447
7821	-0.096540	-0.096654	-0.163289	-0.163169	7.202420
7822	-0.101052	-0.101166	-0.167826	-0.167706	7.201382
7823	-0.105556	-0.105669	-0.172354	-0.172235	7.200339
7824	-0.110056	-0.110169	-0.176879	-0.176759	7.199287
7825	-0.114562	-0.114675	-0.181410	-0.181290	7.198221
7826	-0.119080	-0.119193	-0.185953	-0.185833	7.197137
7827	-0.123610	-0.123723	-0.190508	-0.190388	7.196039
7828	-0.128147	-0.128260	-0.195070	-0.194950	7.194931
7829	-0.132686	-0.132799	-0.199633	-0.199514	7.193818
7830	-0.137223	-0.137336	-0.204195	-0.204075	7.192704
7831	-0.141756	-0.141869	-0.208752	-0.208633	7.191590
7832	-0.146284	-0.146397	-0.213305	-0.213186	7.190478
7833	-0.150808	-0.150921	-0.217853	-0.217734	7.189369
7834	-0.155320	-0.155433	-0.222390	-0.222270	7.188285
7835	-0.159729	-0.159842	-0.226824	-0.226704	7.187368
7836	-0.163999	-0.164113	-0.231118	-0.230999	7.186574
7837	-0.168214	-0.168327	-0.235357	-0.235237	7.185813
7838	-0.172418	-0.172532	-0.239585	-0.239466	7.185077
7839	-0.176617	-0.176731	-0.243808	-0.243689	7.184358
7840	-0.180861	-0.180974	-0.248076	-0.247957	7.183577
7841	-0.185210	-0.185323	-0.252449	-0.252330	7.182684
7842	-0.189659	-0.189772	-0.256923	-0.256803	7.181698
7843	-0.194162	-0.194276	-0.261452	-0.261332	7.180660
7844	-0.198679	-0.198793	-0.265994	-0.265874	7.179599
7845	-0.203190	-0.203303	-0.270529	-0.270409	7.178529
7846	-0.207688	-0.207801	-0.275052	-0.274933	7.177458
7847	-0.212174	-0.212287	-0.279563	-0.279443	7.176390
7848	-0.216651	-0.216764	-0.284065	-0.283945	7.175323
7849	-0.221127	-0.221240	-0.288565	-0.288446	7.174252
7850	-0.225607	-0.225720	-0.293071	-0.292951	7.173174
7851	-0.230091	-0.230204	-0.297580	-0.297460	7.172091
7852	-0.234576	-0.234689	-0.302089	-0.301969	7.171008
7853	-0.239058	-0.239171	-0.306597	-0.306477	7.169925
7854	-0.243535	-0.243649	-0.311099	-0.310979	7.168846
7855	-0.248009	-0.248122	-0.315597	-0.315477	7.167767
7856	-0.252482	-0.252595	-0.320095	-0.319975	7.166686
7857	-0.256956	-0.257069	-0.324593	-0.324474	7.165604
7858	-0.261415	-0.261528	-0.329077	-0.328957	7.164567
7859	-0.265693	-0.265806	-0.333379	-0.333259	7.163863
7860	-0.269666	-0.269779	-0.337376	-0.337257	7.163520
7861	-0.273435	-0.273548	-0.341169	-0.341050	7.163378
7862	-0.277118	-0.277231	-0.344875	-0.344755	7.163354
7863	-0.280770	-0.280883	-0.348551	-0.348432	7.163401
7864	-0.284465	-0.284578	-0.352270	-0.352151	7.163389
7865	-0.288345	-0.288458	-0.356175	-0.356055	7.163105
7866	-0.292490	-0.292603	-0.360344	-0.360225	7.162512
7867	-0.296829	-0.296942	-0.364709	-0.364589	7.161712
7868	-0.301258	-0.301371	-0.369164	-0.369044	7.160794
7869	-0.305718	-0.305831	-0.373650	-0.373530	7.159803
7870	-0.310188	-0.310301	-0.378145	-0.378025	7.158763
7871	-0.314658	-0.314771	-0.382641	-0.382522	7.157692
7872	-0.319129	-0.319242	-0.387138	-0.387018	7.156598
7873	-0.323607	-0.323721	-0.391642	-0.391522	7.155480
7874	-0.328096	-0.328210	-0.396157	-0.396037	7.154343
7875	-0.332593	-0.332706	-0.400678	-0.400559	7.153192
7876	-0.337093	-0.337206	-0.405204	-0.405084	7.152032
7877	-0.341596	-0.341710	-0.409733	-0.409613	7.150864
7878	-0.346104	-0.346217	-0.414266	-0.414146	7.149688
